1771193766.9706612,BUY 68742.8,68742.80,0.0000
1771193767.0715778,SELL 68731.5,68731.50,0.0000
1771193767.1746268,BUY 68736.3,68736.30,0.0000
1771193767.495783,CLOSE_LONG 68736.3,68736.30,0.0000
1771193768.5138967,BUY 68749.8,68749.80,0.0000
1771193768.6199415,SELL 68748.9,68748.90,0.0000
1771193768.9391358,BUY 68748.9,68748.90,0.0000
1771193769.039802,SELL 68730.3,68730.30,0.0000
1771193769.482267,BUY 68745.2,68745.20,0.0000
1771193770.0630257,SELL 68744.1,68744.10,0.0000
1771193771.5773804,BUY 68737.1,68737.10,0.0000
1771193771.9583194,SELL 68733.8,68733.80,0.0000
1771193772.0627263,BUY 68734.6,68734.60,0.0000
1771193772.3906138,SELL 68734.6,68734.60,0.0000
1771193772.4914734,BUY 68734.6,68734.60,0.0000
1771193772.5924096,CLOSE_LONG 68734.6,68734.60,0.0000
1771193773.05624,BUY 68734.6,68734.60,0.0000
1771193773.1575122,SELL 68733.9,68733.90,0.0000
1771193774.4972928,CLOSE_SHORT 68733.9,68733.90,0.0000
1771193782.3998146,BUY 68734.5,68734.50,0.0000
1771193782.5004776,SELL 68732,68732.00,0.0000
1771193782.7106807,BUY 68733.6,68733.60,0.0000
1771193782.8126743,SELL 68722.3,68722.30,0.0000
1771193783.191586,CLOSE_SHORT 68722.3,68722.30,0.0000
1771193783.291673,SELL 68719.8,68719.80,0.0000
1771193783.4246619,BUY 68724.9,68724.90,0.0000
1771193783.5316393,SELL 68720.5,68720.50,0.0000
1771193783.8632896,CLOSE_SHORT 68720.5,68720.50,0.0000
1771193783.9660146,SELL 68705.3,68705.30,0.0000
1771193784.3682666,BUY 68705.3,68705.30,0.0000
1771193784.8590045,SELL 68702.6,68702.60,0.0000
1771193786.2910492,BUY 68715.5,68715.50,0.0000
1771193786.9822826,SELL 68706.9,68706.90,0.0000
1771193787.2411501,CLOSE_SHORT 68706.9,68706.90,0.0000
1771193787.9154468,BUY 68724.2,68724.20,0.0000
1771193788.232675,CLOSE_LONG 68726.8,68726.80,0.0038
1771193788.3349621,BUY 68719.3,68719.30,0.0000
1771193788.9351242,SELL 68719.3,68719.30,0.0000
1771193789.0379975,BUY 68719.3,68719.30,0.0000
1771193789.1395957,SELL 68719.3,68719.30,0.0000
1771193789.8053663,BUY 68719.3,68719.30,0.0000
1771193790.6157818,CLOSE_LONG 68729.4,68729.40,0.0147
1771193791.3817754,SELL 68719.3,68719.30,0.0000
1771193792.0776436,BUY 68732.6,68732.60,0.0000
1771193792.7725499,SELL 68732.6,68732.60,0.0000
1771193793.104534,BUY 68732.6,68732.60,0.0000
1771193794.4252036,SELL 68732.6,68732.60,0.0000
1771193794.7763987,CLOSE_SHORT 68732.6,68732.60,0.0000
1771193794.8770623,BUY 68735.4,68735.40,0.0000
1771193795.8419213,SELL 68740.8,68740.80,0.0000
1771193798.0861807,BUY 68740.8,68740.80,0.0000
1771193798.1861858,SELL 68730.3,68730.30,0.0000
1771193798.4195964,CLOSE_SHORT 68730.3,68730.30,0.0000
1771193799.2317038,SELL 68730.3,68730.30,0.0000
1771193799.34119,BUY 68730.3,68730.30,0.0000
1771193799.5728402,SELL 68731.6,68731.60,0.0000
1771193799.6946237,BUY 68732.9,68732.90,0.0000
1771193800.515167,SELL 68729,68729.00,0.0000
1771193802.6317127,BUY 68732.9,68732.90,0.0000
1771193802.7339418,SELL 68728.2,68728.20,0.0000
1771193803.0039117,BUY 68728.2,68728.20,0.0000
1771193803.2311566,SELL 68730.3,68730.30,0.0000
1771193803.334889,BUY 68730.3,68730.30,0.0000
1771193803.4440444,CLOSE_LONG 68730.3,68730.30,0.0000
1771193804.2982833,SELL 68730.3,68730.30,0.0000
1771193804.4064684,CLOSE_SHORT 68730.3,68730.30,0.0000
1771193805.5162876,BUY 68740,68740.00,0.0000
1771193807.2470014,SELL 68739.9,68739.90,0.0000
1771193808.767773,CLOSE_SHORT 68739.9,68739.90,0.0000
1771193810.2117286,BUY 68740,68740.00,0.0000
1771193816.9916356,SELL 68742.7,68742.70,0.0000
1771193817.100378,BUY 68742.7,68742.70,0.0000
1771193817.5401452,CLOSE_LONG 68742.7,68742.70,0.0000
1771193826.2847638,SELL 68742.7,68742.70,0.0000
1771193826.389048,BUY 68742.7,68742.70,0.0000
1771193826.7283614,CLOSE_LONG 68742.7,68742.70,0.0000
1771193829.4679608,BUY 68742.7,68742.70,0.0000
1771193829.8901687,SELL 68751.4,68751.40,0.0000
1771193830.505023,BUY 68751.4,68751.40,0.0000
1771193830.6049957,SELL 68747.9,68747.90,0.0000
1771193830.7073987,BUY 68748.7,68748.70,0.0000
1771193830.8080912,SELL 68740.6,68740.60,0.0000
1771193831.2571492,BUY 68739.1,68739.10,0.0000
1771193832.5154417,SELL 68734.3,68734.30,0.0000
1771193832.617397,CLOSE_SHORT 68734.3,68734.30,0.0000
1771193836.8271186,BUY 68739.1,68739.10,0.0000
1771193836.9270627,SELL 68728.6,68728.60,0.0000
1771193837.0315645,BUY 68730.9,68730.90,0.0000
1771193837.9166803,SELL 68741,68741.00,0.0000
1771193839.9455442,BUY 68730.9,68730.90,0.0000
1771193841.6067016,SELL 68736.6,68736.60,0.0000
1771193841.9376903,BUY 68736.6,68736.60,0.0000
1771193842.620544,CLOSE_LONG 68752,68752.00,0.0224
1771193844.3739245,BUY 68752.6,68752.60,0.0000
1771193845.2000449,SELL 68744.2,68744.20,0.0000
1771193845.3013809,BUY 68755.4,68755.40,0.0000
1771193846.6711476,SELL 68755.4,68755.40,0.0000
1771193846.7799342,BUY 68755.4,68755.40,0.0000
1771193858.9579778,SELL 68745.9,68745.90,0.0000
